"name","picurl","url"
"Kartulid munahüübes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/150BC/#Kartulid munahüübes"
"Muna-kodujuustu-õunasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EB61/#Muna-kodujuustu-õunasalat"
"SUITSUKALA MUNAHÜÜBES","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/ECB4/#SUITSUKALA MUNAHÜÜBES"
"Ahjusoojad leivakesed sinihallitusjuustuga","http://pilt.toidutare.ee/pilt/05.2009/6829/311x311.jpg?t=1416915236","http://toidutare.ee/käik/hommikusöögid/10C1E/#Ahjusoojad leivakesed sinihallitusjuustuga"
"Eggah ehk traditsiooniline Pärsia omlett","http://pilt.toidutare.ee/pilt/05.2009/6833/311x311.jpg?t=1416915238","http://toidutare.ee/käik/hommikusöögid/10C1D/#Eggah ehk traditsiooniline Pärsia omlett"
"Kartulipannkoogid suitsulõhega","http://pilt.toidutare.ee/pilt/05.2009/6864/311x311.jpg?t=1416915253","http://toidutare.ee/käik/hommikusöögid/103A1/#Kartulipannkoogid suitsulõhega"
"MAKSAJUURVILJAKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EB6F/#MAKSAJUURVILJAKASTE"
"Kiire punaveinikaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F3C3/#Kiire punaveinikaste"
"KEEDETUD KANA KASTMES","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC94/#KEEDETUD KANA KASTMES"
"Šokolaadisaiad","http://pilt.toidutare.ee/pilt/04.2009/6897/311x311.jpg?t=1416909954","http://toidutare.ee/käik/hommikusöögid/FC8F/#Šokolaadisaiad"
"Singi-paprika kolmnurkvõileivad","http://pilt.toidutare.ee/pilt/04.2009/6899/311x311.jpg?t=1416909955","http://toidutare.ee/käik/hommikusöögid/FE88/#Singi-paprika kolmnurkvõileivad"
"Quesadilla’d","http://pilt.toidutare.ee/pilt/04.2009/6916/311x311.jpg?t=1416909966","http://toidutare.ee/käik/hommikusöögid/FE82/#Quesadilla’d"
"SINGI-SPINATIKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC2D/#SINGI-SPINATIKASTE"
"Krevetikastmega kohafilrr","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EBFD/#Krevetikastmega kohafilrr"
"Juustukuklid","http://pilt.toidutare.ee/pilt/04.2009/6934/311x311.jpg?t=1416909975","http://toidutare.ee/käik/hommikusöögid/10BF8/#Juustukuklid"
"Munapuder peekoni ja viineritega","http://pilt.toidutare.ee/pilt/04.2009/6936/311x311.jpg?t=1416909977","http://toidutare.ee/käik/hommikusöögid/10BEF/#Munapuder peekoni ja viineritega"
"BOLOGNA HAKKLIHAKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC2A/#BOLOGNA HAKKLIHAKASTE"
"Kuum munaroog tomatiga","http://pilt.toidutare.ee/pilt/04.2009/6981/311x311.jpg?t=1416909995","http://toidutare.ee/käik/hommikusöögid/10BBE/#Kuum munaroog tomatiga"
"Vaesed rüütlid sõõriku asemel","http://pilt.toidutare.ee/pilt/03.2009/6991/311x311.jpg?t=1416906007","http://toidutare.ee/käik/hommikusöögid/10BB1/#Vaesed rüütlid sõõriku asemel"
"Varahommikused muffinid","http://pilt.toidutare.ee/pilt/03.2009/7002/311x311.jpg?t=1416906011","http://toidutare.ee/käik/hommikusöögid/10B06/#Varahommikused muffinid"
"Sarvesaiad šokolaadiga ehk šokolaadi-croissantid","http://pilt.toidutare.ee/pilt/03.2009/7012/311x311.jpg?t=1416906014","http://toidutare.ee/käik/hommikusöögid/102D9/#Sarvesaiad šokolaadiga ehk šokolaadi-croissantid"
"Jõuduandev mahedik","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/102DF/#Jõuduandev mahedik"
"Kodune pannkoogijahu ja mustikasiirup","http://pilt.toidutare.ee/pilt/03.2009/7013/311x311.jpg?t=1416906014","http://toidutare.ee/käik/hommikusöögid/102D5/#Kodune pannkoogijahu ja mustikasiirup"
"Frittatapidu ehk omlett Itaalia moodi","http://pilt.toidutare.ee/pilt/03.2009/7014/311x311.jpg?t=1416906015","http://toidutare.ee/käik/hommikusöögid/102D1/#Frittatapidu ehk omlett Itaalia moodi"
"Banaani-kaerahelbepannkoogid","http://pilt.toidutare.ee/pilt/03.2009/7019/311x311.jpg?t=1416906017","http://toidutare.ee/käik/hommikusöögid/100F8/#Banaani-kaerahelbepannkoogid"
"Kaera-juustu ahjukaraskid","http://pilt.toidutare.ee/pilt/03.2009/7030/311x311.jpg?t=1416906019","http://toidutare.ee/käik/hommikusöögid/10291/#Kaera-juustu ahjukaraskid"
"Majoneesimuffinid tilliga","http://pilt.toidutare.ee/pilt/03.2009/7068/311x311.jpg?t=1416906038","http://toidutare.ee/käik/hommikusöögid/10B03/#Majoneesimuffinid tilliga"
"Hautatud vasikasüda veini-koorekastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EBC5/#Hautatud vasikasüda veini-koorekastmes"
"India munakarri","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EAFA/#India munakarri"
"Pošeeritud munad tomatil","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EAFC/#Pošeeritud munad tomatil"
"Apelsini-kaerahelbepuder banaaniga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/10AB1/#Apelsini-kaerahelbepuder banaaniga"
"Antipasti prosciutto ja parmesaniga","http://pilt.toidutare.ee/pilt/02.2009/7127/311x311.jpg?t=1418154416","http://toidutare.ee/käik/hommikusöögid/10019/#Antipasti prosciutto ja parmesaniga"
"Muffinipannis tehtud suupistesaiad","http://pilt.toidutare.ee/pilt/02.2009/7148/311x311.jpg?t=1418154421","http://toidutare.ee/käik/hommikusöögid/103CE/#Muffinipannis tehtud suupistesaiad"
"Kohupiimapannkoogid I","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/E370/#Kohupiimapannkoogid I"
"Šoti lusikakoogid","http://pilt.toidutare.ee/pilt/02.2009/7163/311x311.jpg?t=1418154424","http://toidutare.ee/käik/hommikusöögid/10612/#Šoti lusikakoogid"
"Pannkoogid õunamoosist","http://pilt.toidutare.ee/pilt/01.2009/7186/311x311.jpg?t=1416899410","http://toidutare.ee/käik/hommikusöögid/10520/#Pannkoogid õunamoosist"
"Muredad hapupiimakoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/1051C/#Muredad hapupiimakoogid"
"Kalakonservi-riisipannkoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/10515/#Kalakonservi-riisipannkoogid"
"Kartuli-juustupannkook","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/10513/#Kartuli-juustupannkook"
"Pärmitainakoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/10523/#Pärmitainakoogid"
"Baariskäigujärgne eine ehk munaroog peekoni ja hernestega","http://pilt.toidutare.ee/pilt/01.2009/7213/311x311.jpg?t=1416899421","http://toidutare.ee/käik/hommikusöögid/109B1/#Baariskäigujärgne eine ehk munaroog peekoni ja hernestega"
"Hommikuleivakesed","http://pilt.toidutare.ee/pilt/01.2009/7220/311x311.jpg?t=1416899424","http://toidutare.ee/käik/hommikusöögid/10993/#Hommikuleivakesed"
"Härjasilmad aedviljadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/1097A/#Härjasilmad aedviljadega"
"Munarull tuunikalaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EB72/#Munarull tuunikalaga"
"Vorsti-munarull","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EAED/#Vorsti-munarull"
"Puuviljagranola","http://pilt.toidutare.ee/pilt/12.2008/7263/311x311.jpg?t=1416987494","http://toidutare.ee/käik/hommikusöögid/10882/#Puuviljagranola"
"Vaesed rüütlid, magusad","http://pilt.toidutare.ee/pilt/12.2008/7279/311x311.jpg?t=1416987503","http://toidutare.ee/käik/hommikusöögid/1087C/#Vaesed rüütlid, magusad"
"Bešamellkaste grillitud lõhe ja juurviljadega","http://pilt.toidutare.ee/pilt/12.2008/7285/311x311.jpg?t=1416987506","http://toidutare.ee/käik/hommikusöögid/1091A/#Bešamellkaste grillitud lõhe ja juurviljadega"
"Kreeka omlett","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EB2F/#Kreeka omlett"
"Krevetikaste III","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC79/#Krevetikaste III"
"Sinepikaste salatile","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC77/#Sinepikaste salatile"
"Sinepikaste kalale","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EB96/#Sinepikaste kalale"
"Köögiviljapirukad mozzarella´ga","http://pilt.toidutare.ee/pilt/12.2008/7304/311x311.jpg?t=1416987524","http://toidutare.ee/käik/hommikusöögid/F533/#Köögiviljapirukad mozzarella´ga"
"Munapuder peekoniga","http://pilt.toidutare.ee/pilt/12.2008/7337/311x311.jpg?t=1416987544","http://toidutare.ee/käik/hommikusöögid/F432/#Munapuder peekoniga"
"Maapähklivõi ja kirsimoosiga täidetud saiad","http://pilt.toidutare.ee/pilt/12.2008/7348/311x311.jpg?t=1416987551","http://toidutare.ee/käik/hommikusöögid/10880/#Maapähklivõi ja kirsimoosiga täidetud saiad"
"Vürtsikas tortillawrap singi ja juustuga","http://pilt.toidutare.ee/pilt/12.2008/7354/311x311.jpg?t=1416987554","http://toidutare.ee/käik/hommikusöögid/1086E/#Vürtsikas tortillawrap singi ja juustuga"
"Soojad singi-ananassivõileivad","http://pilt.toidutare.ee/pilt/12.2008/7356/311x311.jpg?t=1416987556","http://toidutare.ee/käik/hommikusöögid/10867/#Soojad singi-ananassivõileivad"
"Pestoomlett","http://pilt.toidutare.ee/pilt/12.2008/7358/311x311.jpg?t=1416987557","http://toidutare.ee/käik/hommikusöögid/1086A/#Pestoomlett"
"Munakook suitsulihaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/ECB1/#Munakook suitsulihaga"
"PRANTSUSE SALATIKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC61/#PRANTSUSE SALATIKASTE"
"Muna peekonis","http://pilt.toidutare.ee/pilt/11.2008/7383/311x311.jpg?t=1416982440","http://toidutare.ee/käik/hommikusöögid/1074E/#Muna peekonis"
"Muna-peekonipirukas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/FE17/#Muna-peekonipirukas"
"Wrap pariisi kartulite ja köögiviljadega","http://pilt.toidutare.ee/pilt/11.2008/7420/311x311.jpg?t=1416982459","http://toidutare.ee/käik/hommikusöögid/FA41/#Wrap pariisi kartulite ja köögiviljadega"
"Pannkoogirullid","http://pilt.toidutare.ee/pilt/11.2008/7454/311x311.jpg?t=1416982478","http://toidutare.ee/käik/hommikusöögid/107E0/#Pannkoogirullid"
"Ahjupannkook suitsuvorsti ja sibulaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/107D7/#Ahjupannkook suitsuvorsti ja sibulaga"
"Veise sisefilee premium-tüüpi õllega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F9CB/#Veise sisefilee premium-tüüpi õllega"
"Juustu-seenekaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F99C/#Juustu-seenekaste"
"Portveinikaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F8B4/#Portveinikaste"
"Punaveinikaste","http://pilt.toidutare.ee/pilt/10.2008/7568/311x311.jpg?t=1416939495","http://toidutare.ee/käik/hommikusöögid/FC68/#Punaveinikaste"
"Helbe-kliipuder kuivatatud ploomide ja aprikoosidega","http://pilt.toidutare.ee/pilt/10.2008/7608/311x311.jpg?t=1416939512","http://toidutare.ee/käik/hommikusöögid/105FF/#Helbe-kliipuder kuivatatud ploomide ja aprikoosidega"
"Kaerahelbepuder õunte ja pohladega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/105F9/#Kaerahelbepuder õunte ja pohladega"
"Aprikoosi-kaerahelbepuder pähklite ja vahtrasiirupiga","http://pilt.toidutare.ee/pilt/10.2008/7609/311x311.jpg?t=1416939512","http://toidutare.ee/käik/hommikusöögid/105FD/#Aprikoosi-kaerahelbepuder pähklite ja vahtrasiirupiga"
"Karamellpuder","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/105F6/#Karamellpuder"
"Jõhvika-riisihelbepuder","http://pilt.toidutare.ee/pilt/10.2008/181391/311x311.jpg?t=1543497599","http://toidutare.ee/käik/hommikusöögid/105F7/#Jõhvika-riisihelbepuder"
"Rõõmsad käkid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/103F7/#Rõõmsad käkid"
"Kartulirösti","http://pilt.toidutare.ee/pilt/10.2008/7615/311x311.jpg?t=1416939514","http://toidutare.ee/käik/hommikusöögid/1054A/#Kartulirösti"
"Kartuli-jogurtipätsid jogurtikastmega","http://pilt.toidutare.ee/pilt/10.2008/7625/311x311.jpg?t=1416939518","http://toidutare.ee/käik/hommikusöögid/10550/#Kartuli-jogurtipätsid jogurtikastmega"
"Iisraeli hommikusalat","http://pilt.toidutare.ee/pilt/10.2008/7662/311x311.jpg?t=1416939540","http://toidutare.ee/käik/hommikusöögid/10305/#Iisraeli hommikusalat"
"Spinati-juustu-frittata","http://pilt.toidutare.ee/pilt/10.2008/7670/311x311.jpg?t=1416939544","http://toidutare.ee/käik/hommikusöögid/100F6/#Spinati-juustu-frittata"
"Kõrvitsapannkoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/E77B/#Kõrvitsapannkoogid"
"Hollandi kaste à la Egoist","http://pilt.toidutare.ee/pilt/10.2008/7681/311x311.jpg?t=1416939549","http://toidutare.ee/käik/hommikusöögid/10189/#Hollandi kaste à la Egoist"
"Riisisalat omletiga","http://pilt.toidutare.ee/pilt/09.2008/7688/311x311.jpg?t=1416935016","http://toidutare.ee/käik/hommikusöögid/10146/#Riisisalat omletiga"
"BROILERIMAKSAKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EB70/#BROILERIMAKSAKASTE"
"JUUSTU HÔRGUTIS","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EE47/#JUUSTU HÔRGUTIS"
"Mustika-banaanismuuti","http://pilt.toidutare.ee/pilt/09.2008/7717/311x311.jpg?t=1416935031","http://toidutare.ee/käik/hommikusöögid/164C4/#Mustika-banaanismuuti"
"Soe seenevõileib","http://pilt.toidutare.ee/pilt/09.2008/7719/311x311.jpg?t=1416935032","http://toidutare.ee/käik/hommikusöögid/100FA/#Soe seenevõileib"
"Seene-munarull","http://pilt.toidutare.ee/pilt/09.2008/7721/311x311.jpg?t=1416935034","http://toidutare.ee/käik/hommikusöögid/10110/#Seene-munarull"
"Melonismuuti","http://pilt.toidutare.ee/pilt/09.2008/7725/311x311.jpg?t=1416935036","http://toidutare.ee/käik/hommikusöögid/164C3/#Melonismuuti"
"Apelsini-banaanismuuti","http://pilt.toidutare.ee/pilt/09.2008/7727/311x311.jpg?t=1416935036","http://toidutare.ee/käik/hommikusöögid/164C2/#Apelsini-banaanismuuti"
"Kirsismuuti","http://pilt.toidutare.ee/pilt/09.2008/7728/311x311.jpg?t=1416935037","http://toidutare.ee/käik/hommikusöögid/164C5/#Kirsismuuti"
"Kirsi-müslijook","http://pilt.toidutare.ee/pilt/09.2008/7726/311x311.jpg?t=1416935036","http://toidutare.ee/käik/hommikusöögid/100ED/#Kirsi-müslijook"
"Kabatšokipannkoogid","http://pilt.toidutare.ee/pilt/09.2008/7749/311x311.jpg?t=1416935044","http://toidutare.ee/käik/hommikusöögid/100C1/#Kabatšokipannkoogid"
"Peekon pannilt","http://pilt.toidutare.ee/pilt/09.2008/7763/311x311.jpg?t=1416935051","http://toidutare.ee/käik/hommikusöögid/100AE/#Peekon pannilt"
"ROHELINE JUUSTUKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EE42/#ROHELINE JUUSTUKASTE"
"Ahjupannkook köögiviljadega","http://pilt.toidutare.ee/pilt/09.2008/7790/311x311.jpg?t=1416935060","http://toidutare.ee/käik/hommikusöögid/FFDF/#Ahjupannkook köögiviljadega"
"Vene munakotletid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F7EF/#Vene munakotletid"
"Ananassi-broilerisalat","http://pilt.toidutare.ee/pilt/09.2008/7799/311x311.jpg?t=1416935062","http://toidutare.ee/käik/hommikusöögid/F64F/#Ananassi-broilerisalat"
"SINGI-SHAMPINJONIKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC2C/#SINGI-SHAMPINJONIKASTE"
"Juustuomlett seentega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/FF91/#Juustuomlett seentega"
"Suvikõrvitsaomlett","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/FF71/#Suvikõrvitsaomlett"
"RÕIKASALAT","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/ED4F/#RÕIKASALAT"
"Pikantne tomatikaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/E5EB/#Pikantne tomatikaste"
"Hakkliha-sinihallitusjuustutäidisega pannkoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F894/#Hakkliha-sinihallitusjuustutäidisega pannkoogid"
"Kodujuusturull","http://pilt.toidutare.ee/pilt/08.2008/8086/311x311.jpg?t=1416931361","http://toidutare.ee/käik/hommikusöögid/FA92/#Kodujuusturull"
"Seemne-Siiri kanaliha ja jõhvikatega","http://pilt.toidutare.ee/pilt/08.2008/8138/311x311.jpg?t=1416931367","http://toidutare.ee/käik/hommikusöögid/FED7/#Seemne-Siiri kanaliha ja jõhvikatega"
"Kartulisalat ubade ja õuntega","http://pilt.toidutare.ee/pilt/07.2008/8175/311x311.jpg?t=1416928562","http://toidutare.ee/käik/hommikusöögid/F879/#Kartulisalat ubade ja õuntega"
"Tuunikala-banaanisaiad","http://pilt.toidutare.ee/pilt/07.2008/8179/311x311.jpg?t=1416928562","http://toidutare.ee/käik/hommikusöögid/FB4E/#Tuunikala-banaanisaiad"
"Singi-juustumuffinid","http://pilt.toidutare.ee/pilt/07.2008/8278/311x311.jpg?t=1416928583","http://toidutare.ee/käik/hommikusöögid/EA47/#Singi-juustumuffinid"
"Pitsabatoonid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/FE53/#Pitsabatoonid"
"Sõrnikud seentega","http://pilt.toidutare.ee/pilt/07.2008/8295/311x311.jpg?t=1416928586","http://toidutare.ee/käik/hommikusöögid/FA8B/#Sõrnikud seentega"
"ÜRDIKASTE","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EC7A/#ÜRDIKASTE"
"Puuviljasalat kohupiimaga","http://pilt.toidutare.ee/pilt/06.2008/8334/311x311.jpg?t=1416923516","http://toidutare.ee/käik/hommikusöögid/FCEE/#Puuviljasalat kohupiimaga"
"Omlett singi ja rukolaga","http://pilt.toidutare.ee/pilt/06.2008/8390/311x311.jpg?t=1416923530","http://toidutare.ee/käik/hommikusöögid/FCA5/#Omlett singi ja rukolaga"
"Kohupiimapannkoogid ehk sõrnikud","http://pilt.toidutare.ee/pilt/06.2008/8453/311x311.jpg?t=1416923550","http://toidutare.ee/käik/hommikusöögid/FCEC/#Kohupiimapannkoogid ehk sõrnikud"
"Kartuliomletipirukas","http://pilt.toidutare.ee/pilt/06.2008/8560/311x311.jpg?t=1416923584","http://toidutare.ee/käik/hommikusöögid/FDCA/#Kartuliomletipirukas"
"Pannkoogitort kodujuustu ja spinatiga","http://pilt.toidutare.ee/pilt/06.2008/8588/311x311.jpg?t=1416923591","http://toidutare.ee/käik/hommikusöögid/FA94/#Pannkoogitort kodujuustu ja spinatiga"
"Šampinjoni-tomatikaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F1C1/#Šampinjoni-tomatikaste"
"Kala kuuma juustu-munakatte all","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F712/#Kala kuuma juustu-munakatte all"
"Peekoni-kartulikook","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/FDDD/#Peekoni-kartulikook"
"Kohupiimakaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F047/#Kohupiimakaste"
"Omlett saiaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EFF2/#Omlett saiaga"
"Šašlõkivorst","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EFC6/#Šašlõkivorst"
"Juustuhõrgutis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EF78/#Juustuhõrgutis"
"Spargli-munapuder","http://pilt.toidutare.ee/pilt/05.2008/8744/311x311.jpg?t=1416914782","http://toidutare.ee/käik/hommikusöögid/FDD5/#Spargli-munapuder"
"Kohupiimakotletid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F72D/#Kohupiimakotletid"
"Kaerahelbepuder marjadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/FD9E/#Kaerahelbepuder marjadega"
"Juustu-munakattega suitsukalaleivad","http://pilt.toidutare.ee/pilt/04.2008/8900/311x311.jpg?t=1416909471","http://toidutare.ee/käik/hommikusöögid/FD94/#Juustu-munakattega suitsukalaleivad"
"Grillitud ciabatta munapudru, praetud peekoni ja tomatiga","http://pilt.toidutare.ee/pilt/04.2008/8929/311x311.jpg?t=1416909476","http://toidutare.ee/käik/hommikusöögid/FD8C/#Grillitud ciabatta munapudru, praetud peekoni ja tomatiga"
"Teemunad","http://pilt.toidutare.ee/pilt/04.2008/8990/311x311.jpg?t=1416909486","http://toidutare.ee/käik/hommikusöögid/FD7A/#Teemunad"
"Hommikuergutus sweetiega","http://pilt.toidutare.ee/pilt/04.2008/9026/311x311.jpg?t=1416909494","http://toidutare.ee/käik/hommikusöögid/FD72/#Hommikuergutus sweetiega"
"Lõunaleib","http://pilt.toidutare.ee/pilt/04.2008/9040/311x311.jpg?t=1416909497","http://toidutare.ee/käik/hommikusöögid/ECE6/#Lõunaleib"
"Kuumad kodujuustusaiad","http://pilt.toidutare.ee/pilt/04.2008/9088/311x311.jpg?t=1416909504","http://toidutare.ee/käik/hommikusöögid/FA93/#Kuumad kodujuustusaiad"
"Anšoovised ""kadunud munade"" ja parmesaniga","http://pilt.toidutare.ee/pilt/04.2008/9110/311x311.jpg?t=1416909509","http://toidutare.ee/käik/hommikusöögid/FD53/#Anšoovised kadunud munade ja parmesaniga"
"Salsa Verde","http://pilt.toidutare.ee/pilt/03.2008/9189/311x311.jpg?t=1416905693","http://toidutare.ee/käik/hommikusöögid/FD0B/#Salsa Verde"
"Kartuli-kaerahelberösti","http://pilt.toidutare.ee/pilt/03.2008/9194/311x311.jpg?t=1416905694","http://toidutare.ee/käik/hommikusöögid/1614B/#Kartuli-kaerahelberösti"
"Kooreta keedetud munad ehk upumunad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/150C5/#Kooreta keedetud munad ehk upumunad"
"Riisi-munapirukad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/F90D/#Riisi-munapirukad"
"Munavorm spargelkapsa ja seentega","http://pilt.toidutare.ee/pilt/03.2008/9264/311x311.jpg?t=1416905706","http://toidutare.ee/käik/hommikusöögid/FD18/#Munavorm spargelkapsa ja seentega"
"Pikša salatiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EA2F/#Pikša salatiga"
"Badeni teokaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EA92/#Badeni teokaste"
"Ülepannikoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EA7C/#Ülepannikoogid"
"Hapukoorekaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/hommikusöögid/EA4D/#Hapukoorekaste"
"Hispaania omlett","http://pilt.toidutare.ee/pilt/03.2008/9305/311x311.jpg?t=1416905717","http://toidutare.ee/käik/hommikusöögid/F795/#Hispaania omlett"
"Hirsihelbepuder mustikatega","http://pilt.toidutare.ee/pilt/03.2008/181277/311x311.jpg?t=1539407486","http://toidutare.ee/käik/hommikusöögid/FD0E/#Hirsihelbepuder mustikatega"
"Munapuder suitsulõhega","http://pilt.toidutare.ee/pilt/03.2008/9343/311x311.jpg?t=1416905729","http://toidutare.ee/käik/hommikusöögid/FCEF/#Munapuder suitsulõhega"
"Bruschetta kirsstomatitega","http://pilt.toidutare.ee/pilt/03.2008/9346/311x311.jpg?t=1416905730","http://toidutare.ee/käik/hommikusöögid/FCED/#Bruschetta kirsstomatitega"
