"name","picurl","url"
"RÄIMEVORM","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EE70/#RÄIMEVORM"
"KARTULIPÜREE-HAKKLIHAVORM","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC12/#KARTULIPÜREE-HAKKLIHAVORM"
"KANA-KUSKUSSISALAT","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ED1B/#KANA-KUSKUSSISALAT"
"Laimi-ingverimarinaad sealihale","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9C3/#Laimi-ingverimarinaad sealihale"
"Apelsinikaste lihale","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9C2/#Apelsinikaste lihale"
"TORTELLIINID VORSTIGA","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB0F/#TORTELLIINID VORSTIGA"
"Quiche Lorraine","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9BD/#Quiche Lorraine"
"Sidrunimaitseline kalafilee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9BA/#Sidrunimaitseline kalafilee"
"Roheline salat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/15DC2/#Roheline salat"
"MAISIPADA PAPRIKAGA","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ECFE/#MAISIPADA PAPRIKAGA"
"KARTULI-BAKLAZHAANI MUSAKA","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ECF0/#KARTULI-BAKLAZHAANI MUSAKA"
"Oa-tomatisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9B4/#Oa-tomatisupp"
"Kalakotletid II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9B1/#Kalakotletid II"
"Suitsulõhe-peekonisalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/15DBB/#Suitsulõhe-peekonisalat"
"KÖÖGIVILJAVORM SINGIGA","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/14EE7/#KÖÖGIVILJAVORM SINGIGA"
"KREVETIPULJONG KÜBARAGA","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ED02/#KREVETIPULJONG KÜBARAGA"
"Juustukokteil","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F225/#Juustukokteil"
"Juustušašlõkk","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9A8/#Juustušašlõkk"
"Kartuli-hakklihavorm III","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F9A3/#Kartuli-hakklihavorm III"
"GAZPACHOWOK","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ED24/#GAZPACHOWOK"
"HAKKLIHA PRUUNIDE UBADEGA","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ED0F/#HAKKLIHA PRUUNIDE UBADEGA"
"UHKE LÕHETORT","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ECCD/#UHKE LÕHETORT"
"KÛÛLIKU- VÔI JÄNESERAGUU","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ECAE/#KÛÛLIKU- VÔI JÄNESERAGUU"
"Lõhe-ananassisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F997/#Lõhe-ananassisupp"
"Seene-broilerikaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F996/#Seene-broilerikaste"
"Seenekeeks","http://pilt.toidutare.ee/pilt/02.2006/9534/311x311.jpg?t=1418154207","http://toidutare.ee/käik/lõunasöök/F96B/#Seenekeeks"
"VAHEMERE SALAT II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/ECB7/#VAHEMERE SALAT II"
"VÄHID TILLIKASTMES","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB05/#VÄHID TILLIKASTMES"
"BROILER MAGUSHAPUS KASTMES","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC9C/#BROILER MAGUSHAPUS KASTMES"
"VÔILEIVATORT","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC93/#VÔILEIVATORT"
"Lahtine spinati-oliivipirukas","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F98E/#Lahtine spinati-oliivipirukas"
"Quiche kitsejuustu ja köögiviljadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F98D/#Quiche kitsejuustu ja köögiviljadega"
"Kukeseene-quiche","http://pilt.toidutare.ee/pilt/01.2006/9528/311x311.jpg?t=1416898999","http://toidutare.ee/käik/lõunasöök/F98C/#Kukeseene-quiche"
"Seenepüreesupp juustuga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F988/#Seenepüreesupp juustuga"
"Kalapüreesupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F983/#Kalapüreesupp"
"Istria jota","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F982/#Istria jota"
"Arambashići","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F981/#Arambashići"
"Lõhekoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F97E/#Lõhekoogid"
"Küpsetatud tursk juustukastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F97D/#Küpsetatud tursk juustukastmes"
"TALUPOJA OASUPP","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC86/#TALUPOJA OASUPP"
"KREEMJAS BROILERISUPP","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EBCE/#KREEMJAS BROILERISUPP"
"RÖSTITUD MAKS","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB6A/#RÖSTITUD MAKS"
"Kartuli-kalasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F969/#Kartuli-kalasupp"
"Kanepispagetid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F968/#Kanepispagetid"
"Kaug-Ida soe salat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F963/#Kaug-Ida soe salat"
"Hakkliha-maksapihvid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F961/#Hakkliha-maksapihvid"
"Juustu ja riisihelvestega praetud kanafilee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F94C/#Juustu ja riisihelvestega praetud kanafilee"
"Veiseliha riisi ja munaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F94A/#Veiseliha riisi ja munaga"
"Tomati-riisisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F946/#Tomati-riisisupp"
"Kuldne kana-riisisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F93D/#Kuldne kana-riisisupp"
"Lõhe-riisisalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F945/#Lõhe-riisisalat"
"Kana-riisi-krevetisalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F944/#Kana-riisi-krevetisalat"
"Köögivilja-hakkliharoog India moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F941/#Köögivilja-hakkliharoog India moodi"
"Kanafilee piprakastmega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F940/#Kanafilee piprakastmega"
"Spinat kanafileega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F93B/#Spinat kanafileega"
"Tortelliinid tomatikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F939/#Tortelliinid tomatikastmes"
"Kalkunifileerullid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F938/#Kalkunifileerullid"
"Lillkapsasupp II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F937/#Lillkapsasupp II"
"Pajaroog porgandi ja hallitusjuustuga","http://pilt.toidutare.ee/pilt/01.2006/9519/311x311.jpg?t=1416898998","http://toidutare.ee/käik/lõunasöök/F934/#Pajaroog porgandi ja hallitusjuustuga"
"KÖÖGIVILJARULL","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EC26/#KÖÖGIVILJARULL"
"Mahlane punase kapsa salat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F929/#Mahlane punase kapsa salat"
"Roheline salat kartulikastmega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F927/#Roheline salat kartulikastmega"
"Tomati-mozzarellapitsa","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F922/#Tomati-mozzarellapitsa"
"Toitev õunapitsa","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F920/#Toitev õunapitsa"
"Lõhefilee fenkoliga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F91E/#Lõhefilee fenkoliga"
"Kohupiima-maisikoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F91C/#Kohupiima-maisikoogid"
"Täisterapannkoogid kirju juurviljaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F91B/#Täisterapannkoogid kirju juurviljaga"
"Liha-odra ühepajatoit","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F91A/#Liha-odra ühepajatoit"
"Tuunikalakaste II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F919/#Tuunikalakaste II"
"Kapsavorm II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F918/#Kapsavorm II"
"Jogurti-krevetitarretis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F902/#Jogurti-krevetitarretis"
"Jõulukana mangokastmega","http://pilt.toidutare.ee/pilt/12.2005/9511/311x311.jpg?t=1416987143","http://toidutare.ee/käik/lõunasöök/F8F0/#Jõulukana mangokastmega"
"Jõulupraad veiselihast","http://pilt.toidutare.ee/pilt/12.2005/9513/311x311.jpg?t=1416987143","http://toidutare.ee/käik/lõunasöök/F8F2/#Jõulupraad veiselihast"
"Hakklihatäidisega paprikad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F819/#Hakklihatäidisega paprikad"
"Kalmaarisalat aedviljadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F8D9/#Kalmaarisalat aedviljadega"
"Kalmaarisalat II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F8D8/#Kalmaarisalat II"
"Riisisalat tuunikala ja aedviljadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F8D7/#Riisisalat tuunikala ja aedviljadega"
"Maisisalat riisiga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F8D6/#Maisisalat riisiga"
"Teravamaitseline salat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F8D5/#Teravamaitseline salat"
"Hapukapsalasanje","http://pilt.toidutare.ee/pilt/11.2005/181238/311x311.jpg?t=1538400100","http://toidutare.ee/käik/lõunasöök/F8A9/#Hapukapsalasanje"
"Praetud hakkliha banaanidega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F8A8/#Praetud hakkliha banaanidega"
"Ahjukana","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E62B/#Ahjukana"
"Hakkliha-maksapatee","http://pilt.toidutare.ee/pilt/11.2005/9506/311x311.jpg?t=1416982037","http://toidutare.ee/käik/lõunasöök/F8A4/#Hakkliha-maksapatee"
"Ilus lõhevorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F8A0/#Ilus lõhevorm"
"Mehine vorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F89F/#Mehine vorm"
"Baklažaanivorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F89D/#Baklažaanivorm"
"Fetajuustu-tomativorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F89C/#Fetajuustu-tomativorm"
"Kartuli-kiluvorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F89B/#Kartuli-kiluvorm"
"Pastaroog šampinjonidega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F81A/#Pastaroog šampinjonidega"
"Sinihallitusjuustu-viinamarjaquiche","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F892/#Sinihallitusjuustu-viinamarjaquiche"
"Kanafileega täidetud kartulid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F88D/#Kanafileega täidetud kartulid"
"Keedetud veisekeel","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F86D/#Keedetud veisekeel"
"Seakeeled sidrunikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F86C/#Seakeeled sidrunikastmes"
"Neeru-šampinjonihautis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F86B/#Neeru-šampinjonihautis"
"Maksa-juurviljakaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F869/#Maksa-juurviljakaste"
"Mee-kaneelikana","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F868/#Mee-kaneelikana"
"Soojendav part","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F867/#Soojendav part"
"Kõrvitsasupp suitsujuustuga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F865/#Kõrvitsasupp suitsujuustuga"
"Punane hakklihakaste II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F85D/#Punane hakklihakaste II"
"Panniherned","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F854/#Panniherned"
"Paella II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F853/#Paella II"
"Praetud maks Berliini moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F852/#Praetud maks Berliini moodi"
"Vorsti-kartulikroketid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E2FA/#Vorsti-kartulikroketid"
"Porru-seeneroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F832/#Porru-seeneroog"
"Seenehautis II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F836/#Seenehautis II"
"Seene-põdrapraad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F835/#Seene-põdrapraad"
"Seenelasanje","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F834/#Seenelasanje"
"Islandi hakklihakaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F830/#Islandi hakklihakaste"
"Kreeka kotletid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F82F/#Kreeka kotletid"
"Kapparikotletid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F82E/#Kapparikotletid"
"Kariibi hakklihakaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F82D/#Kariibi hakklihakaste"
"Lasanje IV","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F814/#Lasanje IV"
"Itaaliapärased lihapallid tomatikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F815/#Itaaliapärased lihapallid tomatikastmes"
"Kannelloonid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F816/#Kannelloonid"
"Kana veinikastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F811/#Kana veinikastmes"
"Hallitusjuustunuudlid basiilikuga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F810/#Hallitusjuustunuudlid basiilikuga"
"Suvikõrvitsasupp II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F80F/#Suvikõrvitsasupp II"
"Terav kartuliguljašš","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F80E/#Terav kartuliguljašš"
"Spargli-tomatisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F80C/#Spargli-tomatisupp"
"Põhjamaine hernesupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F80A/#Põhjamaine hernesupp"
"Ungari paprikapada","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F80B/#Ungari paprikapada"
"Lihtne maisipajaroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F808/#Lihtne maisipajaroog"
"Kukeseened tšehhi moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F801/#Kukeseened tšehhi moodi"
"Apteegitilli-šampinjoniroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F800/#Apteegitilli-šampinjoniroog"
"Omlett seentega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7FE/#Omlett seentega"
"Muna-puravikuroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7FF/#Muna-puravikuroog"
"Kartulikotletid seentega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7F0/#Kartulikotletid seentega"
"Kotletid soolaseentest","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7DD/#Kotletid soolaseentest"
"Lõhe krevettidega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7E4/#Lõhe krevettidega"
"Tomatisupp saiakuubikutega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7E3/#Tomatisupp saiakuubikutega"
"Tomati-mozzarella-lavašisalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7E1/#Tomati-mozzarella-lavašisalat"
"Lambaliharoog kirssidega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7DF/#Lambaliharoog kirssidega"
"Kilukartulid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7DE/#Kilukartulid"
"Suvekala","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7D9/#Suvekala"
"Frikadellivorm","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E605/#Frikadellivorm"
"Ungari kartulisupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F09D/#Ungari kartulisupp"
"Köögiviljalasanje","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7D8/#Köögiviljalasanje"
"Petersellikala","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7D7/#Petersellikala"
"Juustu-kartulisalat II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7D5/#Juustu-kartulisalat II"
"Sealiha-riisiroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7D4/#Sealiha-riisiroog"
"Köögiviljakaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7D3/#Köögiviljakaste"
"Seenevormiroog II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7D2/#Seenevormiroog II"
"Seene-juurviljasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7CF/#Seene-juurviljasupp"
"Tuunikalasalat II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7CD/#Tuunikalasalat II"
"Täidetud rohelised paprikad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7C8/#Täidetud rohelised paprikad"
"Suvine lillkapsasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7C7/#Suvine lillkapsasalat"
"Paprikapannkoogid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7C6/#Paprikapannkoogid"
"Paprikasupp munaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7C5/#Paprikasupp munaga"
"Kalasupp köögiviljadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F075/#Kalasupp köögiviljadega"
"Ahjuroog","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F155/#Ahjuroog"
"Pannkook jaapani moodi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7BB/#Pannkook jaapani moodi"
"Uutmoodi hernesupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF5F/#Uutmoodi hernesupp"
"Sparglid punase kalaga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7AF/#Sparglid punase kalaga"
"Koka minestrone","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF9D/#Koka minestrone"
"Anna-Liisa Bolognese kaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F2AE/#Anna-Liisa Bolognese kaste"
"PRAETUD RIIS","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EB12/#PRAETUD RIIS"
"Pelmeenid II","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7BC/#Pelmeenid II"
"Juurviljasupp","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/E48B/#Juurviljasupp"
"Kartuliroog krevettidega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F023/#Kartuliroog krevettidega"
"Oad seenekastmes","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/EF9B/#Oad seenekastmes"
"Hõrk kalkunirull","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F7AB/#Hõrk kalkunirull"
"Vorstivardad","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/käik/lõunasöök/F75A/#Vorstivardad"
